x,y,z,g
7.72697937,-56.17730174,5.11365885,180
-5.16575468,-33.04929504,0.90005726,145
-3.97859419,-32.76832733,0.77112192,143
3.91280853,-36.70622406,0.78737062,144
-0.40164459,-55.72691569,1.91765851,153
-0.23389709,-45.60723267,1.32021564,148
-0.05510223,-45.28891144,1.28853268,148
-2.65200317,-58.23124919,2.85133142,161
-0.10262573,-51.62990818,2.30521077,156
-2.45502747,-42.71793518,1.51836056,150
9.29379761,-57.25103221,6.25753492,190
6.50105869,-54.54256639,6.02622026,188
5.08308136,-35.83162079,1.2642054,148
-8.25170029,-30.97307739,9.62304348,218
12.06119263,-57.4967483,6.43954367,191
11.3085376,-58.67360142,6.98143524,196
0.47829926,-57.11692271,9.02319378,213
13.34335815,-58.01882384,7.04795975,196
3.99388611,-56.02837596,8.37945503,207
0.452901,-57.28179393,9.88445038,220
-0.04118622,-46.46915588,6.91417498,195
6.46557438,-41.15197906,-0.43594044,133
7.4427005,-41.3360611,-0.20850426,135
7.71537506,-41.34529266,-0.15483528,136
7.93735992,-41.16562042,-0.15691381,136
8.13850128,-41.17286072,-0.11796814,136
7.74561798,-39.608255,-0.60118213,132
11.29977905,-52.64789019,-0.01675802,137
11.49226105,-43.29504547,0.87045664,144
5.29075348,-43.37829742,-0.30610418,134
5.37862122,-43.12135468,-0.31943613,134
5.4486972,-42.92028198,-0.3329069,134
5.61123383,-42.6459671,-0.34509104,134
5.78368198,-42.34084473,-0.36082375,134
5.98268711,-41.93594513,-0.39290774,134
6.21871006,-41.53081665,-0.42680466,133
7.38137543,-39.01112518,-0.59341731,132
4.91704285,-43.23916016,-0.10696894,136
4.80695068,-42.17266998,-0.28708029,135
4.98919403,-41.70276031,-0.34193104,134
6.41305363,-41.72001038,-0.11611509,136
7.60534393,-41.14125977,0.16951221,138
7.69415771,-37.78896484,-0.66430774,131
8.18088257,-37.47068939,-0.72599378,131
3.00165283,-54.68306932,0.53348297,141
2.90998566,-54.46507463,0.52942842,141
3.32413971,-45.15500031,0.20255798,139
3.2544986,-44.79658661,0.15765566,138
3.33676636,-43.8226181,0.05485672,137
3.52072632,-43.67151794,0.0587439,137
3.50626862,-43.4204422,0.02241177,137
6.03122532,-37.47960815,-0.56806293,132
11.93414032,-56.8411809,0.97627968,145
10.37835419,-53.30874834,1.080769,146
1.08888733,-57.48523173,1.09110779,146
-0.44733704,-55.84448442,0.98770422,145
-1.25057495,-50.43327484,0.66164392,143
1.31744873,-44.28886566,0.27522511,139
1.32774841,-44.0515686,0.249021,139
2.09077179,-43.77183685,0.27772278,139
2.73646271,-43.66830597,0.31865829,140
1.78210175,-43.69108734,0.23988575,139
1.37404358,-43.68927155,0.20213121,139
3.77576172,-57.60165617,6.15834326,189
-2.10557831,-51.23924408,1.26305288,147
-3.51679457,-46.44618378,0.70997232,143
-3.23317945,-46.32232056,0.70831818,143
0.96791565,-44.1099411,0.64207644,142
-1.40902222,-43.91707001,0.49437756,141
-0.89234436,-42.70540771,0.35042995,140
10.87364685,-57.51532969,5.90590281,187
6.81516754,-33.50536499,-0.80837694,130
-2.48102034,-58.70385579,2.55632562,158
-2.94366682,-57.55029902,2.46163625,158
-2.95163191,-57.25090251,2.43546838,157
-2.50820387,-43.88414917,0.97360939,145
9.75298798,-59.27421413,7.22605175,198
8.33943665,-55.49786601,6.08671469,188
7.22829926,-58.50973341,7.2718119,198
5.6340686,-56.53849993,6.84566969,195
3.56607544,-36.73244629,0.27414364,139
-0.53894318,-49.44031677,2.21255559,156
-2.23665894,-42.80487976,1.35415644,148
9.11690247,-55.68505321,6.5931539,192
7.85809052,-54.5742136,6.35916323,190
-0.12536133,-55.55538402,8.36684269,207
9.38438904,-53.80738268,6.31714624,190
8.10632812,-52.96555576,6.18343252,189
3.18729126,-58.18587718,9.29521603,215
10.80972015,-52.92536364,-0.09152937,136
8.84917938,-48.04398499,0.43374914,141
11.59634125,-43.47407684,0.89301342,144
4.61370575,-43.89278564,-0.1323443,136
5.22621643,-41.48737488,-0.37890738,134
8.21314728,-38.29529724,-0.67675367,131
8.51831543,-48.09224091,0.64943403,142
8.0870639,-48.52422485,0.61521048,142
9.90005219,-46.12335358,0.78813929,144
3.72035706,-42.41453705,-0.12816387,136
6.56200993,-38.1897522,-0.56132808,132
1.87883484,-55.72391734,0.64575809,142
1.46168243,-54.91568193,0.64214176,142
-2.02679718,-51.59276781,0.44290585,141
0.83455383,-45.55266724,0.30597919,139
0.94358551,-45.35891876,0.29770369,139
1.03073608,-45.09110413,0.27922243,139
1.19276917,-44.89702759,0.27410025,139
2.08251678,-44.67000732,0.32596916,140
1.35052216,-44.51196442,0.24724049,139
1.52517426,-44.36784515,0.24685616,139
1.6708194,-44.19423065,0.24076599,139
1.50944244,-43.90445862,0.19638533,139
3.74940216,-42.33606873,0.18813366,139
-2.35367811,-29.85654602,2.29569978,156
10.16616547,-53.34810076,1.02683109,146
-2.746745,-58.132933,1.26220459,147
2.0777713,-53.27017412,1.19241613,147
-0.28617371,-51.85817156,1.1062879,146
0.72903931,-49.71270905,1.0330171,146
-2.16640747,-51.08504639,1.01389402,145
-3.35745466,-47.06833801,0.68576378,143
-2.49437178,-46.79073486,0.70034641,143
-3.43298567,-46.85003052,0.66346115,143
-2.48645247,-31.45137177,3.14072985,163
8.71627533,-57.37064574,5.37992186,182
10.07103455,-58.21782527,6.01723475,188
-2.43164337,-58.72209773,2.81796235,161
-2.67212952,-31.03021393,4.54406446,175
6.57979404,-58.10455928,7.15734619,197
9.64520752,-59.30083644,7.72134727,202
8.1568576,-54.19115648,6.0917663,188
8.98329651,-57.64194713,7.83816189,203
7.53212463,-55.22187243,7.14684814,197
8.18314087,-52.81540117,6.04993338,188
5.10123169,-54.90165911,7.60959286,201
-0.28011597,-54.80612383,9.14756149,214
8.577901,-38.40970001,-0.73497119,131
9.69868958,-38.13565979,-0.82516111,130
2.79828369,-54.70025835,0.55452913,142
2.6347934,-54.56456957,0.56259054,142
2.06504547,-53.88900957,0.58197683,142
9.62265503,-46.2828537,0.88133663,144
-2.2643379,-50.99485931,0.40308279,140
2.92311584,-44.41848907,0.30517096,139
1.92393219,-44.512117,0.23121685,139
2.27782166,-44.03588257,0.20018286,139
2.26093781,-43.53235779,0.12385839,138
2.93967926,-43.34191284,0.1571855,138
3.07132446,-42.4767395,0.02124781,137
9.42207825,-37.43984375,-0.83420957,130
14.28696167,-58.21414027,-0.31392294,134
14.10509979,-58.48361049,-0.29748296,134
7.55503571,-58.06672881,0.67123074,143
7.29227173,-58.65632854,0.6621961,143
7.09698212,-59.01656566,0.66035217,143
6.97191345,-58.70214674,0.68997902,143
6.59258091,-59.17952182,0.69840425,143
6.57285892,-58.93390498,0.71326345,143
0.03194153,-49.60391388,0.99404472,145
-3.14471663,-47.09409485,0.67266125,143
-2.45059431,-46.53464661,0.64745993,142
-0.68883026,-45.47399292,0.61244053,142
-1.72227753,-45.34957275,0.54694456,141
0.24828064,-45.00529633,0.60256905,142
-0.32632721,-44.6388031,0.52589649,141
1.11485016,-43.19716797,0.39449638,140
12.54274475,-55.4005302,0.64244408,142
-2.60520399,-58.30753157,1.92508191,153
1.6314212,-53.58109531,1.66198963,151
3.78072845,-42.59415588,0.76289505,143
-2.70870483,-58.0890449,2.68426389,160
0.30735504,-53.27260027,2.26042146,156
-0.01130951,-53.16373692,2.27012319,156
-1.5009259,-47.39989624,1.83841819,152
7.71686279,-35.40579376,-0.46415251,133
11.71765625,-54.77268419,5.1060161,180
10.86643707,-56.7471107,5.92923254,187
6.71874725,-58.0093864,7.28571743,198
0.04022705,-55.73799334,9.22035927,215
-2.92367018,-32.5754715,0.83635468,144
9.43169128,-54.97569475,6.69161123,193
2.3065921,-43.73702393,5.71938223,185
-1.97044647,-32.28887329,1.34487957,148
8.81019318,-54.66923723,7.27022499,198
5.29868042,-57.65240309,9.63005108,218
5.30807983,-47.39767609,5.71609491,185
6.74802124,-46.22607574,4.721425,177
7.36326324,-38.12646637,-0.65095821,131
7.69974243,-38.05297241,-0.67961755,131
9.68583405,-37.84760437,-0.83144632,130
14.40749847,-53.10281572,-0.50510132,133
9.34399902,-53.41464434,0.3504948,140
1.32215607,-54.56473742,0.66749329,143
1.16467773,-54.41224871,0.67529387,143
1.58804047,-53.66556749,0.70398516,143
0.97845947,-53.41577349,0.71528095,143
-0.60541809,-46.88907013,0.56132883,142
-0.35827911,-46.58360443,0.55421585,142
-0.51279724,-46.42991791,0.53165096,141
-0.24680603,-46.08425293,0.51860184,141
0.57890808,-44.20533905,0.3799333,140
0.49743378,-43.32447968,0.25998253,139
0.68959534,-43.24253235,0.26037735,139
-3.27720917,-32.03779755,3.21917719,164
-2.9934944,-31.81338654,3.1308021,163
-1.92239655,-31.12313232,2.81403512,161
14.73869049,-55.51658854,-0.44536936,133
13.68893921,-56.83651195,-0.32751524,134
13.33205902,-57.16248546,-0.28169393,135
13.22302734,-55.32989702,-0.08655125,136
13.0124408,-55.26488695,-0.03737122,137
7.13099396,-58.45095274,0.6037969,142
6.87514221,-58.36609492,0.63986486,142
6.61264622,-58.7173178,0.64308304,142
6.679021,-58.41912291,0.65806955,142
6.59643375,-58.18753276,0.68455309,143
6.15031254,-58.91352305,0.67974133,143
6.30142796,-58.31317351,0.70723289,143
5.89904606,-59.06313167,0.69576782,143
2.20555603,-58.006739,1.07094759,146
-1.0618924,-47.1603714,1.06977219,146
-2.89885176,-42.92345581,0.55015797,142
-1.67214478,-32.25298462,3.36371607,165
6.86304199,-57.76257167,5.20837015,181
-3.29751814,-30.8692337,3.82777685,169
-2.68882978,-58.05032191,2.0549056,154
7.69943726,-55.87253032,5.18339819,181
6.04827702,-58.09103224,6.71595472,193
12.06986725,-58.95034254,6.09980291,188
1.68310272,-41.21312866,5.07651228,180
-3.74211348,-32.88056335,1.28915972,148
10.62005341,-57.09577403,6.42747396,191
-0.0979184,-55.44506273,9.29116863,215
3.26287567,-49.66672668,6.46751017,191
-0.62765778,-42.91465149,6.71533102,193
-2.98897779,-32.63712463,1.84061402,152
12.95042908,-59.01203764,7.18156952,197
8.76564514,-58.54477522,8.06769508,205
6.35018742,-57.80608199,8.52601093,209
0.28417694,-56.13564525,10.12377686,222
-0.62050903,-53.64000139,9.71955723,219
-2.24786652,-30.946138,1.93367833,153
12.03744995,-56.34820018,6.91212934,195
11.12177765,-58.21230528,7.94118446,204
9.78954041,-57.87375102,8.16234154,206
5.22554504,-56.54740343,9.1231789,214
-0.57154358,-53.61662493,10.46345085,225
3.46233093,-49.90435181,7.48119205,200
-2.26948011,-45.58028564,9.16150803,214
-3.66746748,-45.01572571,9.75206322,219
2.03345978,-43.81508789,6.69186396,193
10.44141113,-48.0989624,0.6467523,142
6.26411259,-49.90860138,0.52962774,141
3.78784668,-52.08568773,0.34750217,140
3.88659393,-51.70959673,0.37511963,140
3.81065857,-51.50522814,0.38655514,140
1.41089355,-45.88469086,0.26463026,139
3.01362335,-45.32305298,0.35762066,140
1.53145325,-45.50048981,0.24926752,139
1.92752563,-45.39581451,0.27354139,139
2.00483429,-45.11483154,0.25819725,139
1.74683868,-45.11178741,0.23634857,139
2.2419101,-44.97215424,0.26892179,139
1.7872821,-44.83779297,0.21853155,139
2.79443085,-43.19896851,0.13148827,138
6.9891864,-38.36238251,-0.59199634,132
7.18021118,-38.28525696,-0.61121621,132
13.54678833,-54.78897295,-0.39331162,134
0.73017609,-54.45940599,0.72075695,143
0.12082397,-53.7914525,0.74825567,143
-1.58146179,-47.69361267,0.66455502,143
-1.39924896,-46.86342773,0.62237972,142
-1.21210754,-46.26125488,0.59033722,142
-0.46699799,-45.79116211,0.59096951,142
-0.15081299,-45.60151825,0.59017509,142
-0.93080414,-45.28597412,0.52903694,141
-0.20871246,-44.9237915,0.53022713,141
9.1194278,-54.01836596,0.75851435,143
6.36875736,-58.85103056,0.72024673,143
5.83588993,-58.79072402,0.77794689,143
-2.93879164,-57.71787093,1.36960644,148
0.87275421,-52.17608843,1.31502289,148
12.56525909,-53.57576189,0.65645451,142
11.19497406,-54.30864916,0.84911102,144
3.60400879,-58.4284995,1.61375231,151
-0.34149445,-55.5331367,1.94683236,153
-2.87832869,-57.59844813,2.11357278,155
-0.42567719,-43.92884979,1.37392849,148
-2.01873291,-32.25166473,0.84852547,144
1.21411621,-46.16969452,6.07182306,188
10.56864655,-56.22415385,6.12366671,188
4.93147766,-48.30171356,5.87500185,186
-7.82446206,-31.89603577,10.34253639,224
9.96202576,-38.43592224,-0.8407108,130
11.51273071,-48.67100677,0.45823616,141
8.51974976,-48.16900024,0.35733503,140
8.19622528,-48.29626617,0.31599516,140
7.82995331,-48.47456512,0.26657337,139
7.44733917,-48.61353455,0.21870226,139
6.47231113,-49.41231689,0.07253498,138
11.88158142,-44.41336975,0.89024633,144
11.72551453,-44.25233612,0.86301655,144
5.41940796,-44.78614197,-0.21556425,135
5.63789093,-43.82555542,-0.29854208,134
5.78056919,-43.55597839,-0.31399208,134
6.22839176,-42.75382385,-0.37359965,134
6.40701878,-42.50274811,-0.38912594,134
6.68806183,-42.08236084,-0.42525255,133
6.89770996,-41.82000122,-0.44799912,133
7.07746613,-41.57559357,-0.4763118,133
7.30015289,-41.31606445,-0.50382775,133
7.67467987,-41.25402222,-0.46048558,133
8.04266083,-40.88804779,-0.50128853,133
7.89479553,-40.76551208,-0.5606381,132
4.02374756,-42.13831482,1.74140615,152
8.40419495,-48.2679306,0.56743521,142
7.8117038,-48.47247467,0.51423973,141
5.37614929,-50.36145935,0.26555962,139
5.54888641,-49.99234161,0.28762383,139
5.29491913,-50.0283371,0.26411766,139
5.37379181,-42.31329498,-0.32182806,134
5.656026,-41.91898499,-0.35903376,134
5.91126072,-41.61087952,-0.38948601,134
6.23273289,-41.24057922,-0.42743265,133
8.28509247,-41.00524292,-0.22530466,135
10.55697357,-52.95917711,0.59136909,142
8.68858063,-53.71316013,0.60622829,142
7.20614349,-56.85780535,0.46272892,141
2.99836456,-53.28793535,0.48341125,141
3.03300964,-52.68527422,0.48692888,141
3.52236664,-52.1449605,0.51269478,141
3.26115143,-51.6846715,0.49582714,141
3.60168945,-44.31562195,0.0812406,138
3.62052643,-43.99188385,0.035366,137
3.77364838,-43.16977844,-0.07094913,136
7.95067322,-40.77593384,-0.10246902,136
10.12824738,-49.00732574,1.03339428,146
0.71532166,-56.75887523,0.9676947,145
-0.63354767,-55.32367144,0.90064663,145
-0.16302002,-54.32339725,0.88756413,144
0.09546387,-54.04883776,0.8879723,144
-0.86417664,-54.49508915,0.86625523,144
3.20233643,-43.21741638,0.22768396,139
2.77612793,-42.1265274,0.01776356,137
3.09634125,-46.19884644,3.51981062,167
-0.21252716,-56.67798839,1.5901112,150
-0.48756683,-55.81254778,1.55077356,150
0.222211,-53.55575762,1.44104284,149
-0.25055969,-50.05432281,1.19833654,147
-2.16740692,-49.00356445,1.04773087,146
-2.50917328,-45.67238007,0.67674393,143
-0.81678284,-43.04299316,0.38715786,140
4.39079773,-42.31255493,0.48192019,141
7.56944763,-56.05775652,5.33039946,182
3.2571994,-49.76481781,4.58088869,175
0.2315036,-30.51165161,3.24546808,164
1.14986908,-53.62328587,1.99528283,154
4.83679687,-57.72740016,6.87813753,195
0.06495392,-56.25882182,7.48684353,200
0.04779541,-56.00725017,7.42275185,199
-2.49881208,-58.30764601,3.14859098,163
-2.9429425,-57.1338676,3.05938238,163
-0.96640289,-50.83417664,2.34213323,157
-0.26356781,-50.31055603,2.25937909,156
11.25995361,-56.72127733,6.00365728,187
8.70103943,-56.48333964,6.32736868,190
6.1249448,-54.82171068,6.27098841,190
-0.56224335,-29.36918793,4.81027407,177
-0.37733734,-55.52256236,3.42054647,166
11.15834534,-58.92230446,7.43645615,200
-1.07599915,-31.55813751,5.59126848,184
11.06976044,-52.83298693,0.14777369,138
10.06628906,-53.1765996,0.08940596,138
9.63330566,-53.29255114,0.06289286,137
11.12009155,-48.91358337,0.54423136,141
6.72656738,-49.21136627,0.01443857,137
6.64198792,-48.86268005,0.0024156,137
6.11908543,-45.2967926,-0.282413,135
6.16422855,-45.09643707,-0.29797083,134
6.72578918,-43.63659821,-0.39283103,134
6.8636142,-43.37430725,-0.41047543,133
7.19478333,-42.83064423,-0.45647061,133
7.41785156,-42.5119339,-0.48155755,133
7.54050171,-42.32239685,-0.49993384,133
7.71812164,-42.09248505,-0.52237522,132
7.8585025,-41.91759644,-0.54072439,132
8.07024872,-41.68786011,-0.56639066,132
10.36707794,-39.9462677,-0.81134477,130
9.11341583,-53.46582232,0.38187689,140
8.81754791,-53.65382586,0.35543531,140
5.74934113,-50.04420624,0.18537945,139
5.72689545,-49.73602448,0.1798448,138
5.64764893,-49.4060379,0.16172403,138
7.09311401,-41.79458008,-0.48885405,133
9.72719299,-38.56951294,-0.79149976,130
8.83524048,-53.96151981,0.71644396,143
6.96527588,-58.1806433,0.55675501,142
7.00121796,-57.71407542,0.56894678,142
7.03994476,-57.24936113,0.58245415,142
6.76993286,-57.74553893,0.55911726,142
6.66306793,-57.37746654,0.56378931,142
3.60482513,-52.95693407,0.37928623,140
6.32114994,-50.17600403,0.58125252,142
3.7878009,-51.29513798,0.3517198,140
3.85448181,-51.09686432,0.35139174,140
3.73679077,-50.88747559,0.33085293,140
5.10769379,-49.66545258,0.43717093,141
5.68559753,-42.13722382,-0.37132519,134
7.3563739,-40.35682831,-0.58474031,132
8.11003601,-39.84497986,-0.64890018,131
11.65303528,-53.75847063,1.08439011,146
0.79952728,-56.50919566,0.79683203,144
0.81857788,-55.81686625,0.77189583,143
4.22030365,-46.21104584,0.38453001,140
4.54059326,-41.56277618,-0.3352744,134
7.61232483,-39.10354004,-0.64145866,132
-0.39580811,-51.66810808,0.97256893,145
8.78790009,-46.36428223,1.04849428,146
3.04799377,-43.53280792,0.22300905,139
10.72489655,-57.68345103,5.59311766,184
-0.27297485,-48.09598694,1.09412378,146
-0.17666901,-47.23655853,0.98532623,145
0.31608307,-52.83617649,2.20701474,156
11.72774231,-57.95318446,6.71507639,193
6.10743534,-58.84611342,7.70091385,202
7.14796173,-35.76108704,-0.13278961,136
10.2832843,-59.33583239,8.02222485,204
9.91943085,-54.05693254,5.78977198,186
6.74683105,-57.68078063,7.78700966,203
13.61308777,-56.22174296,-0.34961957,134
10.64018738,-52.929041,0.18352121,139
10.30409729,-53.04354296,0.17538399,138
9.02332031,-53.46992693,0.1186499,138
7.61694061,-48.59947357,0.33485073,140
5.92664158,-49.73266754,0.10998434,138
6.03112614,-49.54622803,0.12283558,138
6.09184849,-49.35422668,0.13354582,138
5.98039066,-49.18058929,0.1205191,138
11.98282349,-44.79550323,0.92418903,145
13.97144806,-56.16993175,0.04665321,137
7.35049927,-56.2695106,0.28089136,139
4.19781982,-51.35108385,0.27269453,139
4.22767365,-50.94279633,0.27346987,139
4.87009918,-50.07776794,0.32899755,140
5.02416718,-49.92752991,0.34091467,140
4.665578,-50.13833008,0.30721325,139
4.00126373,-50.36890564,0.24530262,139
4.91184723,-49.64385376,0.32429022,140
3.97372162,-50.1690918,0.2373671,139
4.43990051,-49.78612671,0.2780208,139
4.80086243,-44.10888824,-0.11148935,136
9.72568237,-39.12748871,-0.78596177,130
6.16520512,-58.10885844,0.69675058,143
5.61514771,-58.23983977,0.69027132,143
4.92188751,-59.28588657,0.65938705,143
5.65392029,-57.82309172,0.70101589,143
4.88396179,-58.98380116,0.66669029,143
2.00321686,-54.2204381,0.59397406,142
2.5578891,-52.78976641,0.60082335,142
2.29486572,-51.68602953,0.55136913,142
2.50967896,-51.48293505,0.55993361,142
10.49049103,-53.51802263,1.13831705,147
3.06696045,-58.13969646,1.24390358,147
-0.54152954,-55.47072062,1.08257383,146
1.26936829,-52.75663958,1.02624601,146
1.0440036,-52.61322222,1.00734705,145
1.14317047,-52.29794512,0.9963798,145
-0.00154388,-51.47161303,0.89117235,144
1.08044159,-44.10950623,0.22580284,139
1.19355499,-43.86728821,0.19908279,139
2.04966461,-43.32930145,0.17900938,138
-0.4672879,-55.67029033,1.71591586,151
-1.2077359,-42.67806396,0.36907715,140
4.72639191,-57.86313841,6.46431726,191
0.38099396,-57.21484575,7.10187859,197
-3.06518829,-56.95628581,2.50012464,158
-0.69732941,-54.94729052,2.27922219,156
-0.69194305,-54.72007189,2.25849027,156
8.70296967,-57.58089671,6.31668753,190
-0.20003021,-55.26558123,7.39401287,199
-0.27686584,-55.0166646,7.34625954,199
6.67912018,-53.7872716,5.8702783,186
13.22334015,-57.47323821,6.82388014,194
8.43142426,-59.19464325,8.19118923,206
7.71695435,-57.32774577,7.54446835,200
7.08369934,-56.19375834,0.33554596,140
6.80982697,-55.97854838,0.3680901,140
2.52393066,-52.25953159,0.58504242,142
2.70882141,-50.34230957,0.58833307,142
2.33949005,-45.49427185,0.23015875,139
5.04219543,-43.24102936,0.11410803,138
4.74593079,-41.27789459,-0.35731905,134
7.61001312,-40.00393829,-0.59091344,132
-3.78704298,-45.20248566,4.52536482,175
9.81286346,-53.18048296,0.77859873,143
9.36736786,-53.92051897,0.76725954,143
7.04119598,-59.24020979,0.60504717,142
-0.25954712,-51.35852251,0.97242397,145
12.04124939,-45.01351318,1.05459398,146
0.24651825,-44.86935577,0.42523092,141
0.41970551,-43.57288513,0.23361296,139
1.25122559,-43.10582886,0.19691128,139
1.1238147,-57.3698828,1.62734455,151
-2.70955885,-58.08833525,1.77525968,152
-2.84135664,-57.92081294,1.77543849,152
-2.94665754,-57.55348048,1.77072495,152
-2.99261702,-57.31061015,1.76742667,152
1.45290863,-52.28452549,1.53252644,150
-2.42029799,-42.04006348,0.38075537,140
9.43520081,-37.99163208,-0.79226938,130
-2.81759108,-30.7967392,3.76784986,169
0.64062225,-53.36551104,2.12331456,155
-3.76987684,-46.30595551,1.61300463,150
6.1235181,-47.94741974,3.90525335,170
6.22401249,-58.16067717,6.93536753,195
6.31637394,-56.95217357,6.55750746,192
5.58213531,-56.08397875,6.51101393,192
-1.34173859,-31.8450943,5.65510363,185
4.87919342,-41.73526154,1.67536491,151
10.49032318,-56.4883369,6.39063543,191
8.74827301,-57.56240675,7.25655598,198
5.24207794,-55.92438731,7.72001118,202
4.6696521,-55.63913951,7.81614727,203
2.01204407,-44.2103363,5.87330622,186
13.01083862,-57.88852534,6.93329996,195
3.15671265,-49.95882568,7.12604469,197
-0.50976837,-47.2033783,8.10437912,205
4.51200592,-44.60855255,5.23726744,181
6.43573582,-57.96681819,0.61593813,142
6.27899754,-57.8241255,0.63890594,142
5.00793182,-58.6745551,0.66416592,143
4.59142029,-59.16109302,0.65653366,142
4.99545013,-58.38521037,0.68495077,143
4.41442596,-59.01182774,0.67750877,143
4.21246063,-58.80885921,0.70156425,143
3.99158966,-58.72815541,0.71873802,143
3.66055786,-58.6034796,0.74290365,143
3.60786926,-58.38934926,0.75716251,143
2.84175598,-59.26411663,0.7412104,143
3.27129089,-58.56648473,0.76216787,143
1.12952148,-52.02168474,0.90527386,145
-1.77938354,-52.35768328,0.81220192,144
7.85478699,-57.04327593,4.43831724,174
0.32749664,-57.25177226,6.06281179,188
2.90092957,-57.61622462,1.40548223,149
-2.83107222,-58.04713283,1.60419411,150
-2.92568434,-57.40422282,1.59487432,150
-2.96333588,-46.1395813,0.76703876,143
-2.96580732,-45.64541016,0.69573826,143
-3.21503675,-45.60148773,0.67990011,143
-0.09953583,-42.3942276,0.22185654,139
1.88660919,-58.23161528,2.06812638,154
-2.98613966,-57.07799754,2.30730504,156
7.04223358,-37.72541199,-0.64769473,131
-3.05103577,-56.76498637,3.0118894,162
-0.81624878,-48.72470245,2.18184537,155
-3.64193237,-45.07505951,6.81250376,194
10.56405365,-56.91832194,5.78427691,186
8.77833282,-58.05948088,6.61466497,193
5.4316684,-56.40008006,7.04742474,196
6.30360996,-35.52406464,-0.00300413,137
8.04124176,-55.79936442,6.60873789,192
4.48470795,-59.34285524,8.9431004,212
13.1204425,-58.99464644,7.03842396,196
12.56451904,-57.42193816,6.52225107,192
9.9474231,-58.88842989,7.79128593,203
8.82001221,-54.7555028,6.47859472,191
8.37569916,-55.51029429,6.91471666,195
1.27203094,-45.92099152,6.83803648,195
1.46555817,-45.15123138,6.59996981,192
0.30766785,-44.9471756,7.09107918,197
12.48428833,-55.45258532,6.19081301,189
9.08405792,-58.14311442,8.35650105,207
5.5459491,-58.48525075,9.70087475,219
6.31041538,-57.02551494,8.81155914,211
4.5331546,-44.69146881,5.50743765,183
1.85908997,-41.3556076,6.36478609,190
8.75415527,-53.64732561,0.14659494,138
8.39153015,-54.18831835,0.08902878,138
8.21164429,-54.2904912,0.08165878,138
7.96964752,-54.3362752,0.08318705,138
7.73541748,-54.29541264,0.0933761,138
8.99509155,-49.65807495,0.57987875,142
5.17416107,-49.23137817,0.3815493,140
3.66978943,-49.9616333,0.25669903,139
3.68504059,-44.49016724,-0.00396305,137
4.0569812,-43.48570404,-0.09581613,136
4.12577545,-43.1442276,-0.13685369,136
4.89178192,-41.47223816,-0.35672205,134
5.07638275,-41.31247101,-0.3738352,134
5.47241699,-40.9924408,-0.40959853,133
6.89780151,-41.51407776,-0.18388128,135
6.46364414,-55.84992442,0.3893475,140
6.26218235,-55.76339183,0.40260834,140
1.20332825,-45.18860016,0.23590368,139
2.73232758,-43.45031128,0.14855618,138
2.71667969,-42.84762726,0.06322855,137
14.70965302,-58.7412856,-0.31896114,134
5.57999146,-58.719744,0.72499079,143
4.67461121,-58.93726946,0.76320595,143
3.52476227,-59.11141421,0.80954737,144
0.4184848,-53.89798174,1.01759905,145
0.1806842,-53.28011522,1.01654667,145
-1.23466003,-45.37968597,0.59970421,142
-0.87964905,-44.34649811,0.50774998,141
4.5986911,-42.45150146,0.4530229,141
-1.64751709,-31.34259186,4.03518957,171
-1.21344269,-30.96672974,3.93049807,170
1.36697113,-57.83621058,1.55130714,150
4.55338013,-34.70461426,-0.61803785,132
-2.74414337,-58.35271672,2.44876355,158
-3.1749295,-57.13765941,2.43575162,157
0.4341098,-54.01913652,2.12643594,155
1.05408203,-51.25253448,1.977328,154
5.58606445,-41.85291443,1.28167433,148
6.83929169,-55.55007396,5.86130232,186
3.65398132,-45.8702713,4.76638025,177
11.95345032,-55.21343479,4.97189611,179
11.36688721,-58.23808894,6.14573664,189
9.78660309,-57.28399882,6.16395658,189
3.89113342,-58.20809004,8.08005756,205
1.86003601,-46.63707123,5.99882502,187
9.26964294,-57.85853407,7.04324192,196
5.7817136,-59.22892593,8.52695793,209
10.67107117,-52.81138048,-0.26561689,135
10.32825195,-52.62243853,-0.24101835,135
10.02723419,-52.45047197,-0.22561842,135
9.76177704,-52.30932055,-0.21480042,135
9.27743256,-47.89870605,0.26079792,139
8.77917206,-48.08947906,0.16505903,138
8.53446686,-48.19383392,0.11957211,138
8.21308624,-48.34254608,0.05589622,137
7.8780719,-48.46556244,-0.00689989,137
7.23219788,-48.72861633,-0.13045883,136
6.95431244,-48.85325012,-0.18150329,135
6.87778961,-48.66703949,-0.18738895,135
12.30904114,-45.78933105,0.87333292,144
7.15607178,-43.94837341,-0.40943253,133
7.46056091,-43.46569214,-0.43193781,133
7.55506622,-43.27636871,-0.44657957,133
7.72244751,-43.02093658,-0.46538418,133
7.8417865,-42.83809814,-0.48299044,133
8.04019653,-42.54260406,-0.50974816,133
8.26596558,-42.26474152,-0.53559363,132
9.27798187,-41.25444946,-0.65216747,131
10.5114032,-52.9288579,0.00627035,137
9.67633545,-53.94545946,-0.14325189,136
9.43833649,-53.79620562,-0.13172489,136
9.24786102,-53.73374376,-0.12788683,136
9.28055298,-53.53391466,-0.10241037,136
8.94562256,-53.53439531,-0.1129694,136
8.66456329,-53.39322863,-0.11016422,136
8.57569611,-53.21199999,-0.09102201,136
6.48918736,-43.42940674,-0.36933821,134
