x,y,z,g
0.62285339,-43.98658905,6.69074339,193
-4.7046727,-42.18904266,6.25341696,190
-0.95479858,-31.70921478,3.21636576,164
4.35261261,-35.26733551,1.11030573,146
-2.87291182,-42.96379242,1.02457947,145
-4.01921356,-45.36970673,1.06673044,146
7.86862671,-56.81657634,12.01793808,238
4.99754822,-45.44733582,8.05896133,205
2.78996002,-47.79418335,8.793405,211
-1.40236938,-45.05695496,7.88099426,203
-1.76796997,-45.3681427,7.98977226,204
-2.45489777,-45.83300934,8.15689415,206
-4.53526533,-42.51017914,7.16264481,197
-0.15754974,-31.80275116,3.58991713,167
-8.8397587,-30.29959259,4.12358755,172
7.75934326,-57.51553557,3.46271986,166
-7.99002326,-32.50104675,0.39755148,140
-7.81071377,-32.11556396,0.37166447,140
-7.59474087,-31.6580368,0.34127707,140
-7.42203045,-31.30194244,0.31763119,140
-7.2555455,-30.90045319,0.28794998,139
8.05193817,-56.50890574,13.23568291,248
7.48009979,-57.26185069,13.48866791,250
4.7128421,-43.81696472,8.30763954,207
4.49480927,-46.48248444,9.30464691,215
4.0077182,-42.57515869,7.82264942,203
3.67434418,-42.37947998,7.74263901,202
-1.39490784,-31.73128662,4.08295244,171
-1.8002652,-30.66587219,3.79083437,169
-4.63974989,-43.14250336,2.46727723,158
2.42133057,-48.32198486,10.97090286,229
-1.38202942,-32.18766937,4.6749515,176
-1.38641632,-31.23931274,4.33924192,173
-1.29438293,-30.91590271,4.21367735,172
7.21946442,-35.17159424,-0.77900663,130
6.88100159,-35.01304016,-0.76088157,130
4.88248169,-33.8935257,-0.68741813,131
4.62828552,-33.70571289,-0.68061509,131
4.37106049,-33.51876221,-0.67415538,131
7.46883881,-58.36635426,6.09014124,188
3.8041507,-58.01280437,5.90976519,187
-7.55125714,-34.22591553,2.00830239,154
10.26427185,-39.69081268,-0.79204812,130
9.88057434,-39.58321533,-0.77368322,130
9.42950928,-39.35896454,-0.74699035,131
9.11461365,-39.20848999,-0.72934022,131
5.36058533,-36.92797241,-0.57541719,132
4.92525208,-36.58434448,-0.56293598,132
4.67640411,-36.43267212,-0.56341758,132
4.35784637,-36.13843689,-0.55514639,132
4.20338165,-35.94549713,-0.5461666,132
12.44815552,-57.23573527,7.33812756,199
11.6691333,-58.5064604,7.54288525,200
9.55125916,-53.59025774,6.5226993,192
9.82350647,-57.81498549,7.33311695,199
5.39253723,-53.89400682,6.42241663,191
4.72987091,-47.14981232,5.12213987,180
4.37205231,-46.34143982,4.95758337,179
-8.52079666,-31.70102844,2.21353597,156
12.66050446,-47.18415222,-0.61887946,132
12.35162079,-47.00213013,-0.60452524,132
12.0329715,-46.7995697,-0.58938375,132
11.75882446,-46.6766449,-0.57992568,132
11.3679248,-46.48244629,-0.56533161,132
11.17200195,-46.33178864,-0.55585497,132
10.97471344,-46.20180664,-0.54717368,132
10.78737366,-46.10862122,-0.54107582,132
4.1696521,-34.85262451,-0.04814726,137
11.6897403,-58.80773381,8.90537113,212
6.63396942,-53.69191179,7.52747768,200
3.15263855,-49.89782867,6.55929369,192
3.06371796,-48.18505249,6.17072386,189
-3.93325317,-44.68631134,5.3198852,182
-5.6470629,-39.80586395,4.29640478,173
-2.40527618,-31.72275696,2.56161756,158
3.32128632,-35.12264404,0.2959351,139
3.18658173,-35.57181702,0.27738375,139
3.11133301,-35.31600342,0.27776426,139
2.87429535,-35.5892807,0.25654739,139
2.65572845,-35.76127777,0.23688549,139
11.57462799,-56.79773936,9.69953388,219
8.83524048,-57.09183702,9.63339752,218
7.67197144,-45.00162659,6.4049415,191
6.7752124,-53.06271563,8.48499912,208
0.73003876,-58.28855727,9.69060844,218
-5.21000183,-40.90751801,5.27280897,181
-2.3564781,-31.37845001,2.90295094,161
-0.24161041,-45.14463196,0.64948315,142
-1.36194885,-45.58008728,0.58095974,142
-1.19608582,-44.35002289,0.56975836,142
-1.4875592,-44.74139557,0.55540318,142
-1.41861237,-44.30220947,0.55162329,142
-1.60650909,-44.16356049,0.53510517,141
-1.60888184,-43.5103775,0.52263493,141
-1.81941498,-43.24770508,0.50150389,141
-2.01509369,-42.95782623,0.47989315,141
-2.25694502,-42.79169617,0.45684475,141
-2.37551344,-42.34750519,0.43703264,141
-2.60566986,-42.33345184,0.4187755,140
-2.60721052,-41.85351715,0.40654892,140
-2.64221466,-41.59398804,0.39732832,140
-1.56740082,-39.03462372,0.42629189,141
-2.691584,-41.22947083,0.38432878,140
-1.25794495,-38.12159119,0.43101543,141
-2.71285522,-40.96010742,0.37650818,140
-1.85233582,-38.94402466,0.39949841,140
7.59144318,-57.20665965,10.88055367,229
6.9679538,-46.8243042,7.73270935,202
5.4608432,-53.78920946,9.76860851,219
3.16135132,-58.33247206,11.06837791,230
2.3979007,-48.38583527,8.07114643,205
0.50450623,-44.28352509,6.84039778,195
-2.11880005,-46.60671387,1.39976782,149
-3.10101545,-48.34159241,1.43001455,149
-2.74890411,-43.40493164,1.18905777,147
-2.79883802,-39.17910156,0.94883245,145
-2.67021406,-38.70494232,0.92990488,145
-5.31659925,-30.61813507,0.12577194,138
-5.24585951,-30.36302338,0.11105484,138
-5.20902527,-30.0804306,0.08972448,138
-5.13991821,-29.83900604,0.07557339,138
7.94402802,-46.83394012,8.68445152,210
7.57186615,-55.28844652,11.52919907,234
-2.41873396,-46.12487946,8.33612961,207
-0.05832184,-30.72709808,3.32733149,165
-1.64177979,-31.02204285,3.56753153,167
9.21130859,-58.62011555,3.69281763,168
0.13890564,-57.73666224,3.29544729,165
-8.66497696,-31.50472412,0.43312687,141
5.8068372,-46.15795288,9.24940723,215
4.04243195,-46.77779541,9.43416828,216
-4.48818481,-42.4359375,8.07939667,205
12.44872772,-55.58404765,4.68331617,176
7.58094513,-56.50552592,4.63287539,176
3.26820099,-45.67125854,9.90455193,220
0.46692383,-45.98106537,10.05899948,222
-1.45416534,-45.69978485,10.0146994,221
-2.40494764,-46.37011108,10.33397049,224
-4.40753401,-42.6032196,8.99149555,213
-1.4990033,-31.37144623,4.48096651,175
7.72372925,-34.64660797,-0.87096181,130
4.36016571,-33.72890625,-0.67883888,131
4.10304749,-33.60673676,-0.6695725,131
10.25716125,-56.15348277,5.40781683,182
7.24561798,-58.67239211,5.83456224,186
7.09647858,-57.65475688,5.68511099,185
-2.31989515,-50.13061676,4.78072447,177
-2.42724836,-49.80516205,4.73571104,177
5.61236298,-36.79328308,-0.61417547,132
5.39560425,-36.7282196,-0.60544982,132
4.09337341,-36.16382751,-0.5538255,132
3.86189758,-35.99488983,-0.54107922,132
9.65291321,-57.77009044,6.88656706,195
7.73723328,-52.192309,5.88026804,186
5.43438446,-57.51079783,6.90718454,195
-5.16214216,-41.25348816,4.30624575,173
-2.16475952,-31.97045288,2.52918786,158
10.61918365,-42.44037018,-0.70204034,131
10.28353607,-42.43204651,-0.68069997,131
9.93053925,-42.37249908,-0.65652051,131
9.72227203,-42.32632599,-0.64222255,132
9.51340973,-42.26667175,-0.62727085,132
3.91660034,-34.9401947,-0.0417729,137
10.69974243,-58.04085753,8.18240971,206
-1.9384259,-32.76880035,3.08449644,163
-1.83156097,-32.09476624,2.94229979,162
13.55117523,-53.59389696,-0.4308173,133
13.31993591,-53.52025805,-0.41652357,133
10.859151,-45.46853027,-0.10677153,136
10.56528961,-44.86672363,-0.07804113,136
2.75186646,-35.35016785,0.3306002,140
2.55865204,-35.40532074,0.32675642,140
0.51466858,-41.94736633,0.14940399,138
0.28979218,-41.78552399,0.14738268,138
0.04870331,-41.67750702,0.14409441,138
10.11059296,-56.12246165,8.96677345,212
6.77273285,-53.04527483,8.20220989,206
6.41183292,-45.06229553,6.14352221,189
5.83141148,-56.36422191,9.07793087,213
3.91283905,-55.39747844,8.87417931,212
-6.08489144,-38.31555328,5.22647947,181
-0.85187042,-31.42861328,3.10452742,163
-8.53790945,-31.66302643,4.11639399,172
-0.66244019,-44.24207458,0.82953876,144
-0.87613953,-44.42115173,0.8284387,144
-2.70527876,-49.63555298,0.87572426,144
-1.07186401,-44.52119598,0.82752937,144
-2.80205811,-49.34846649,0.86976189,144
-2.90340651,-49.05146942,0.86364073,144
-2.99996412,-48.78305206,0.85769075,144
-3.46029175,-47.45594177,0.82721609,144
-3.63416517,-46.9585968,0.81542295,144
-3.98961914,-45.84783325,0.78598112,143
-2.77201355,-39.02346954,0.68036694,143
-2.88962019,-38.85157928,0.67217583,143
-2.8555702,-38.56379089,0.66619295,143
-2.81703413,-38.26412354,0.66063828,143
-5.75443542,-30.26799164,0.13633961,138
-5.67951811,-29.86370239,0.11450666,138
9.18170654,-57.0880302,10.47862953,225
7.0094043,-56.75945506,10.40092224,225
3.31896698,-46.65148315,7.50202412,200
1.31248962,-47.01106415,7.70276588,202
-5.59839881,-39.61512146,6.21234125,189
7.29218018,-40.64711914,1.34561676,148
7.20948517,-40.36148987,1.33523458,148
5.37013733,-40.20761261,1.36630053,148
0.89514648,-49.30722961,1.81265372,152
-0.38385284,-45.5942627,1.64637321,151
-2.89055098,-48.92189178,1.79486674,152
-3.17430389,-48.1062561,1.75358838,152
-4.40720594,-43.99745331,1.53246778,150
-4.46478546,-43.7735611,1.51969046,150
-4.86111725,-42.74212036,1.45748371,149
-2.99414337,-38.61533508,1.26891083,148
-3.28355635,-38.97240601,1.28277582,148
-8.85050095,-31.25698242,0.53654617,141
6.95862305,-46.78745422,8.33357471,207
3.04168427,-46.89481506,8.48183865,208
1.9887439,-47.57415924,8.76081509,211
-0.75593842,-31.07634125,3.76464647,169
-1.57390106,-31.90606842,4.12784094,172
-0.09044159,-56.56153307,3.31368059,165
7.99952423,-56.55324779,12.88013596,245
-1.46719635,-45.5549942,9.2512936,215
7.02828705,-45.98287354,9.83579391,220
4.28312408,-46.01301727,9.91631454,220
-0.60952271,-45.80733643,10.18920082,223
-1.31505096,-31.58388672,4.83787722,178
3.4113208,-35.19252167,-0.03453403,137
3.20626556,-35.21675262,-0.03042227,137
2.93864929,-35.29377136,-0.02922922,137
8.1460849,-53.30711565,6.45913881,191
7.92154419,-52.93014727,6.40320772,191
6.77055084,-57.21882091,7.38905663,199
-2.43723572,-32.0230957,3.1600017,164
-0.0139035,-42.63762054,0.21270126,139
-0.27260864,-42.57497559,0.21912712,139
-0.45081604,-42.4764267,0.22550625,139
-0.64512909,-42.24221954,0.23478168,139
-1.0957135,-42.14468536,0.24135536,139
-1.2433728,-41.98046265,0.2461924,139
-1.21592224,-41.75087891,0.25201363,139
-1.40451324,-41.53478394,0.25770706,139
-1.62102783,-41.23822174,0.26403421,139
-0.53336609,-38.35153351,0.33025927,140
-1.83661163,-40.95339355,0.26935524,139
-0.76414001,-38.45562134,0.32695621,140
-0.93905914,-38.69284973,0.32071585,140
-1.28371704,-39.00592194,0.3119573,140
-1.06278503,-38.33505402,0.32578415,140
-1.01043976,-38.00576172,0.33255953,140
-1.42136658,-38.32212219,0.32103676,140
-1.50406158,-38.12901459,0.32280582,140
-1.37918365,-37.68983612,0.33168787,140
-1.61937988,-37.90521393,0.32351965,140
-1.74672974,-37.58379517,0.32535643,140
-1.81877411,-37.39376984,0.32466024,140
9.81875336,-55.15258274,7.82904953,203
9.48166382,-58.59439687,8.69062656,210
6.11704075,-44.51629028,5.59874147,184
5.47202789,-46.42478333,6.12185759,188
0.7631427,-58.32266841,9.46878284,217
-0.75236786,-43.34210358,6.03257364,188
-4.67939985,-42.40666351,6.27118868,190
-1.29793823,-32.10315094,3.45911116,166
-1.67288483,-31.81312714,3.44230837,166
-1.54152191,-29.91887054,3.0033111,162
-3.29861677,-47.8216568,1.00057549,145
-2.31699598,-43.45032654,0.95090574,145
-4.83586729,-42.78534088,0.95228094,145
-3.02006805,-37.94107208,0.86512274,144
-7.04519952,-30.61690674,0.2426166,139
-6.88232697,-30.10429535,0.20375437,139
7.92927277,-57.18704448,9.72857422,219
7.70428192,-57.35582945,9.79689259,219
6.6830722,-53.11495409,8.70814651,210
6.34736454,-47.80605469,7.2589249,198
4.80017578,-43.41259155,6.18586821,189
3.63334381,-54.78235826,9.47672028,217
2.81507599,-43.90667114,6.53605265,192
-1.55619324,-30.06109772,3.40283674,166
4.27692139,-36.00202332,1.13514275,146
-0.96435059,-45.33794556,1.71329993,151
-3.30294264,-43.50182495,1.71655053,151
-4.89998091,-38.78493652,1.49614996,150
10.87312805,-55.25482426,10.12843842,222
10.62845337,-56.81719432,10.64183945,227
7.54624664,-56.44296489,10.78972763,228
3.21056091,-57.94950328,11.70458168,235
3.82836639,-47.18679199,8.22741074,206
1.69826996,-40.46086273,6.36140436,190
-1.91836823,-31.21549377,4.15982813,172
7.68093597,-56.96071086,12.22218842,240
7.57240784,-57.1681541,12.30644936,241
4.1502887,-52.97739611,11.15983337,231
-1.65826691,-46.2428833,9.540667,217
-0.40905273,-30.07960663,3.90798277,170
-4.07982862,-44.70765839,3.40523142,166
-9.23572048,-29.67672119,1.69253034,151
7.79034149,-56.5880836,13.37811035,250
5.98544895,-47.01880035,9.75899166,219
5.91258823,-46.34517822,9.49988598,217
5.3547641,-42.59515533,8.07313484,205
4.70587646,-46.16285858,9.56017059,217
4.01582062,-42.985849,8.38535446,207
3.9547702,-41.79468689,7.92212433,204
3.51295959,-42.06130371,8.08402866,205
-0.89352692,-31.58646545,4.89097685,178
6.24967777,-47.80106506,3.80061525,169
-3.66790283,-45.34349213,4.28290457,173
6.8844043,-46.55075989,10.40651459,225
11.4315921,-57.4837707,5.79076952,186
11.26233398,-58.79921941,6.02899164,188
-5.85093964,-39.27102051,4.26761431,173
-5.91268814,-39.02854309,4.23112291,173
-6.01766074,-38.83448944,4.20626158,172
-2.17769897,-30.22388611,2.39958638,157
5.02856171,-45.52989349,11.06978935,230
4.59252655,-42.33375702,9.5929789,218
2.94343292,-43.94010315,10.59143967,226
4.55236542,-34.2858902,-0.64970937,131
4.28589355,-34.22800598,-0.63652768,132
3.96500122,-34.12811432,-0.62029567,132
3.6347171,-34.04161224,-0.60768619,132
3.314664,-33.9267746,-0.59519639,132
10.77431213,-58.32496486,5.2551145,181
6.93471252,-57.72695754,5.42677778,183
-9.28438464,-29.68097076,2.63032216,159
4.78732788,-36.73227081,-0.54277533,132
4.4488269,-36.7051712,-0.526919,132
4.10792267,-36.68441925,-0.5137912,133
3.78269684,-36.61191711,-0.49915331,133
3.50021088,-36.50135956,-0.48250401,133
3.38264191,-35.45958862,-0.38312208,134
3.17088043,-35.20423279,-0.35793179,134
2.8241626,-35.28593597,-0.36516064,134
2.46394073,-36.13488922,-0.44166678,133
13.16568481,-55.91312633,5.90168375,187
11.70322906,-58.16313002,6.39657015,191
10.44253265,-56.86968455,6.24091333,189
6.19923222,-54.17835484,6.03281492,188
6.00730717,-54.05418596,6.0239982,188
5.84129917,-58.30355296,6.80566591,194
5.71949493,-58.6100562,6.86991495,195
5.46575653,-58.94780574,6.94908375,195
5.25240051,-57.83645461,6.76281446,194
-6.02889169,-38.64188538,4.28314775,173
-6.09905518,-38.42025146,4.25281042,173
-1.73327911,-31.89256439,2.70929879,160
-1.84503448,-31.42659912,2.64402074,159
-1.67336548,-31.13239441,2.57757348,159
3.57990753,-35.03344879,0.0412392,137
2.45208466,-35.94262848,0.00322575,137
2.59109222,-35.40581665,0.03176397,137
13.79707062,-57.13080797,7.30168289,198
10.3219577,-52.8145009,6.55820745,192
9.81001007,-58.7468246,7.87597984,203
9.12179291,-53.08235369,6.68752474,193
8.61680328,-53.17364702,6.73876184,194
8.37356293,-57.45519862,7.68488449,202
8.04215729,-57.58235011,7.73394627,202
7.77258026,-54.6261693,7.10834641,197
7.6882373,-57.55659709,7.75171703,202
6.0417844,-58.19053481,8.00244087,204
-5.31388748,-40.59080658,5.27404684,181
-5.39843262,-40.34747467,5.23507875,181
9.64310181,-44.77224121,-0.27907377,135
-0.40059174,-43.46750031,0.31155581,140
-0.45931519,-43.21516571,0.31796307,140
-0.45016754,-42.99523315,0.32217354,140
-0.52871979,-42.8109375,0.32721418,140
-0.63957489,-42.53613434,0.33396858,140
-0.80721558,-42.41739044,0.33790869,140
-1.04365051,-42.4712616,0.33880133,140
-1.50327576,-42.18377838,0.34659285,140
-1.76024139,-42.26861725,0.34583038,140
-1.75703705,-41.94889984,0.35034269,140
-1.88580597,-41.75654755,0.35328096,140
-2.1068219,-41.45690308,0.35741991,140
-2.22371185,-41.25519714,0.35961861,140
-2.38305939,-40.99354706,0.36253828,140
-1.34517181,-38.64663086,0.39759439,140
-2.542292,-40.75216827,0.36377281,140
-1.61970795,-38.56702576,0.3961162,140
-1.68332184,-38.34239349,0.39749331,140
-1.98784149,-38.32333527,0.39294046,140
-1.97523773,-38.0841156,0.3952207,140
-1.98830688,-37.68449554,0.39820332,140
-2.27131117,-38.03788147,0.39087767,140
-2.14415253,-37.53319702,0.39584154,140
-2.45413483,-37.41970978,0.38984722,140
-5.20026625,-29.49715576,0.04908651,137
11.63404572,-57.90902159,8.83726353,211
11.46421539,-57.63971934,8.77755779,211
11.29841339,-57.31574473,8.70443386,210
10.05663788,-55.93731151,8.42269367,208
8.57863342,-52.97196398,7.75579494,202
8.81190979,-57.4587271,8.88169903,212
6.68817627,-44.54048309,5.73164648,185
4.89984619,-46.8037735,6.43904966,191
3.33325684,-46.47333679,6.48388762,192
0.5063678,-57.60055385,9.55306286,217
-0.49936188,-43.57214508,6.13026518,188
3.55245697,-35.56733856,0.81612867,144
0.34329712,-44.95658264,1.01180929,145
-3.03734863,-37.66747437,0.94311041,145
-3.25289381,-36.93292389,0.920371,145
-8.82955444,-31.05330048,0.44546312,141
-8.92787824,-30.78074036,0.41977781,140
10.60069763,-55.85419688,9.56181377,217
9.51068604,-57.49382243,10.09762711,222
9.29815399,-56.55903087,9.8366608,220
8.80251801,-56.08327708,9.72729534,219
5.02047455,-57.22911296,10.32115311,224
3.32824432,-46.21547852,7.25123352,198
-2.55785597,-43.89837036,1.81892461,152
-9.322318,-29.71986542,0.8913607,144
9.78616821,-55.88768992,10.82688469,228
7.91348755,-56.97529826,11.29251999,232
7.26994049,-47.18444214,8.0992083,205
7.11047089,-47.35899506,8.16702408,206
6.52036869,-46.49203644,7.9214167,204
5.79472172,-47.10980377,8.17968697,206
5.50227081,-46.05275879,7.85274548,203
3.49199402,-42.33236084,6.80786509,194
-2.17087067,-45.44034729,8.51751846,209
0.73003113,-59.33809833,3.58280081,167
-5.52437103,-40.43290863,2.40480107,157
-5.64399589,-40.13223419,2.38299436,157
-5.72809136,-39.9067627,2.36655587,157
-9.30230988,-29.77140198,1.47643179,149
-9.32275291,-29.48095856,1.44482321,149
6.71468842,-45.39686737,8.37194389,207
6.57488834,-46.50170288,8.79017967,211
4.26660645,-46.41121063,8.94894165,212
3.79819977,-45.63475189,8.70907349,210
3.65994751,-42.75579224,7.66372723,201
-0.9661969,-31.55372009,4.50684828,175
8.06772339,-56.38268504,13.63467545,252
4.33028137,-46.19762573,9.75090546,219
4.02651703,-44.00853119,8.88773293,212
3.76233398,-43.77955017,8.82194275,211
1.92599213,-46.89847717,10.30877441,224
-3.61433685,-45.2436615,10.52803749,226
-5.22031296,-40.19142303,8.9770636,212
5.28382599,-33.70690308,-0.75620046,131
4.87963593,-33.48232422,-0.74329725,131
4.30029785,-33.04772339,-0.72250762,131
4.09792053,-32.89420471,-0.71784177,131
3.88072693,-32.7095047,-0.71192232,131
3.67987549,-32.48685608,-0.70138374,131
12.04507172,-55.76217852,4.85871023,178
8.12645447,-57.08901439,4.98851675,179
-0.80667389,-53.94888554,4.45501703,174
-6.09082711,-38.79308472,2.34672326,157
-9.3581952,-29.76675568,1.09142775,146
5.74657166,-36.15683899,-0.68720069,131
5.54737579,-36.11554108,-0.68720928,131
5.41098511,-35.93552551,-0.67238489,131
5.1884967,-35.78649292,-0.6626412,131
4.94498932,-35.57084045,-0.64877477,131
4.66631042,-35.40409241,-0.64339462,132
4.46629059,-35.2632843,-0.6383945,132
4.21303284,-35.02998505,-0.62794843,132
3.97041809,-34.80061493,-0.61999956,132
3.7318927,-34.60282288,-0.61638179,132
3.51621735,-34.34149323,-0.60702005,132
3.28819,-34.14966736,-0.60685077,132
2.96983826,-33.81104431,-0.60127368,132
13.64481842,-58.4084532,6.46891874,191
12.64185822,-58.35574172,6.44060129,191
11.1226474,-57.19047771,6.21607393,189
8.15912354,-56.08377299,5.98127836,187
3.78158295,-58.3504546,6.31202787,190
-9.18978779,-30.11200867,1.719176,151
4.15927612,-35.05510864,-0.25858974,135
4.06525909,-35.30360565,-0.28073174,135
3.82176697,-35.54773102,-0.31308275,134
3.43076813,-36.87496338,-0.43049496,133
3.22161591,-37.2077652,-0.46769535,133
3.03689301,-37.04514465,-0.46839159,133
2.27587616,-36.0200592,-0.45538634,133
2.1912204,-35.79271851,-0.44969147,133
8.85077393,-55.18687639,6.94928879,195
8.70581543,-57.7096884,7.46531052,200
7.64091217,-54.68019304,6.82449049,194
6.14066135,-58.48331664,7.58612198,201
5.43567383,-57.64733717,7.40576214,199
5.46224701,-52.89833317,6.42897696,191
5.3114444,-43.92710266,4.58189482,175
1.4021579,-38.28096161,-0.16512298,136
1.41253387,-37.95202789,-0.15348863,136
11.84238159,-57.2346519,8.64715904,210
9.93694794,-56.19939647,8.34515709,207
9.6395694,-56.56234965,8.42562813,208
9.02843201,-57.39332042,8.61301655,209
8.51828491,-56.92018352,8.48803753,208
6.95551025,-46.75727997,5.99732489,187
6.71162903,-46.46484528,5.92271894,187
3.18968689,-45.50641785,5.66802496,185
0.54099762,-57.67939208,8.61272568,209
2.10202515,-46.81885681,5.98900122,187
1.26878845,-46.15912781,5.83755487,186
-6.20778931,-38.13000641,4.23550409,173
-2.90691603,-32.23551331,2.79021234,160
13.2032901,-55.26781664,0.39068693,140
12.49090302,-52.54538164,0.41214365,140
-0.83796967,-42.09973297,0.21285194,139
-0.9124707,-41.78822479,0.20572943,139
-0.92322815,-41.478479,0.20412535,139
-1.05797852,-40.99605713,0.19203228,139
-0.02109039,-38.06122742,0.24838919,139
-1.20471466,-40.44944916,0.17706484,138
-0.22376526,-38.14259491,0.23236698,139
-0.07064331,-37.71170197,0.24074978,139
-0.33009613,-37.89230499,0.22270864,139
-0.24821747,-37.49824677,0.2261886,139
-0.44630707,-37.44774017,0.21061176,139
11.27590668,-56.75366435,9.72852367,219
9.85215485,-57.61017439,9.92284912,220
6.61369144,-52.86968431,8.52862877,209
5.60022461,-57.67449031,9.86008018,220
5.21604645,-55.47216234,9.24058575,215
3.89637482,-45.62403259,6.48461718,192
0.51855194,-57.52211986,9.81975407,220
4.32331573,-35.94161377,0.89434332,144
-2.25879944,-43.90356598,0.863069,144
-4.79314697,-43.06475983,0.66963381,143
-4.83856428,-42.86309204,0.65808243,142
-4.92471207,-42.58065948,0.63956636,142
-3.00917328,-38.42243347,0.58537525,142
-3.06375349,-38.20636902,0.5704059,142
10.00526917,-56.92031322,10.97255844,229
6.35979282,-43.58345184,6.64958567,193
5.58806335,-46.29390106,7.50237221,200
3.37986481,-58.41576222,11.34473747,232
3.02263367,-58.29443572,11.30717224,232
2.77692139,-58.27332137,11.30137962,232
-0.72764862,-53.76239977,9.93481201,221
-0.97651184,-53.03766069,9.71576542,219
0.09355652,-43.67096863,6.76543612,194
-1.48212708,-31.5610672,3.32809347,165
-0.12507141,-48.38566742,1.98156613,154
-2.0133313,-43.57881317,1.58957619,150
-3.18889082,-37.69851074,1.10351461,146
-6.59792603,-30.17688141,0.19428152,139
-6.38348282,-29.77777252,0.16851753,138
8.73261749,-53.06579838,10.82365555,228
7.06618988,-44.51407013,7.73259586,202
5.49045288,-46.45133362,8.4020266,208
3.68351471,-46.98640594,8.59692043,209
1.96551239,-46.51986084,8.46455235,208
-4.93553818,-41.32705078,7.14868587,197
-0.32142914,-31.95300446,3.68091578,168
-2.09276855,-32.25161896,4.00801081,171
-1.97437561,-31.38665161,3.74546904,169
-1.95987976,-30.85826263,3.59731955,167
-1.60676086,-30.54821167,3.45865053,166
-5.34525908,-41.04785309,1.95079106,153
-5.66924155,-40.09880981,1.83858031,152
-9.09406549,-30.55471191,0.61822599,142
8.30908691,-56.48673472,13.30351204,249
6.55698215,-45.52738342,8.91900295,212
4.19891846,-46.33796844,9.23151821,215
2.86016571,-46.79450378,9.43457169,216
-0.0838269,-46.22202454,9.32969421,216
-3.59504927,-45.15850983,9.18929619,214
-1.1551236,-31.29311523,3.98641581,171
-1.68318451,-30.77010498,3.91779131,170
-1.98260773,-30.81790314,3.98765272,171
4.11430084,-33.3537384,-0.67014375,131
3.96737396,-33.21099243,-0.66627708,131
3.64022552,-32.89294586,-0.66294542,131
3.42014801,-32.58332214,-0.65192142,131
3.2152301,-32.33513031,-0.64731279,131
11.0020343,-57.37107298,5.45983023,183
7.79015839,-55.1503087,5.02974314,179
7.50684082,-56.22025523,5.17107481,180
5.51445496,-56.72030864,5.17405218,180
0.26558411,-57.5515959,5.12501997,180
-9.18898291,-30.11837921,1.13454241,146
4.92223846,-36.25431213,-0.58159175,132
4.57370483,-35.97985992,-0.57761398,132
4.34701263,-35.74809418,-0.57146612,132
4.08595001,-35.50833282,-0.56802431,132
3.86798584,-35.29164276,-0.56469503,132
3.63326752,-35.04171143,-0.56165853,132
3.37998688,-34.75502167,-0.55788719,132
3.08793365,-34.4160553,-0.55655688,132
2.88714325,-34.1743866,-0.5578205,132
2.75404846,-33.95912323,-0.55425566,132
13.72442352,-57.53436122,6.78960032,194
12.39404022,-58.13980708,6.83540625,195
10.38210785,-53.98999224,6.0149259,188
10.45834839,-57.06982646,6.56318945,192
8.07571899,-55.3210393,6.15925211,189
7.67805206,-56.17124376,6.29548735,190
6.43814671,-46.17294464,4.47635168,175
6.28631413,-47.25711212,4.66359514,176
6.15572941,-53.61105547,5.78710932,186
5.9468671,-54.19975481,5.88437361,186
-9.08228577,-30.35914001,1.74690074,152
9.37097656,-43.5306488,-0.55246603,132
3.80514252,-35.12419281,-0.17803579,135
3.45524323,-35.30482635,-0.21837812,135
2.08868896,-35.43935547,-0.35752356,134
2.00263702,-35.2349411,-0.35486233,134
11.17586243,-57.38366911,7.84419197,203
7.83785736,-53.48716936,6.86701006,195
7.58198273,-57.73200831,7.76405186,202
6.18057072,-58.75408015,7.93193954,204
5.98126041,-55.97662578,7.3314938,199
5.86324894,-56.1632484,7.3674044,199
5.51550018,-52.94672594,6.66866106,193
9.54115784,-44.72601471,0.07485384,138
4.06438171,-34.87390289,0.21971268,139
3.31602966,-35.27085266,0.15500492,138
3.02885925,-35.19447479,0.13445181,138
1.30504333,-38.44697723,-0.09449106,136
1.10240662,-38.41207275,-0.11099243,136
1.11003601,-38.12882385,-0.10439491,136
1.07732117,-37.82006226,-0.10037136,136
0.9771167,-37.44854126,-0.10145378,136
11.92027008,-59.26629478,9.56744904,217
10.41877472,-58.2602217,9.23750824,215
9.69408142,-55.90820537,8.61396164,210
6.57118809,-53.37192736,7.84673923,203
6.21392643,-46.59370575,6.13575834,189
5.90028202,-57.80337749,8.93398232,212
5.50185883,-47.21029816,6.267106,190
3.61882507,-58.38836882,9.0143866,213
2.82481873,-58.02102504,8.90414852,212
3.46915161,-49.58929596,6.81130213,194
3.42438232,-48.47168121,6.53141684,192
0.9050647,-58.79622874,9.06276173,213
1.91443359,-43.84726105,5.36192316,182
1.27560913,-45.57962952,5.78659433,186
-2.27568329,-31.56450043,2.60988397,159
-1.98910034,-31.11294708,2.50014752,158
6.71177399,-34.14975891,0.70185751,143
-0.584216,-43.75471649,0.31766647,140
-1.22182739,-41.32132111,0.24501604,139
-1.2600354,-41.11450348,0.23949474,139
-1.35718048,-40.7601181,0.2254991,139
-0.56875122,-38.89396057,0.26884979,139
-1.41193665,-40.46078644,0.21680111,139
-0.68641937,-37.13895569,0.23279041,139
-0.89673889,-36.7394043,0.20593065,139
